date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-01-22,ivanti,1.4662149999999998,181.0,0.16372,8.227272727272727,0.007441818181818182,22,1466.215
2025-01-22,microsoft,0.765221,1184.8,0.10064,7.31358024691358,0.0006212345679012345,162,765.221
2025-01-22,fortinet,0.411455,364.2,0.04797,7.141176470588235,0.0009405882352941176,51,411.45500000000004
2025-01-22,linux,0.291406,672.5,0.04765,6.113636363636363,0.0004331818181818182,110,291.406
2025-01-22,wavlink,0.27404,567.9,0.0298,9.15967741935484,0.0004806451612903226,62,274.04
2025-01-22,google,0.255585,590.7,0.03458,7.383750000000001,0.00043225,80,255.585
2025-01-22,oracle,0.24300100000000002,486.4,0.04011,5.860240963855421,0.0004832530120481928,83,243.00100000000003
2025-01-22,ibm,0.177437,333.3,0.02745,6.288679245283019,0.0005179245283018867,53,177.437
2025-01-22,aviatrix,0.1728,10.0,0.01728,10.0,0.01728,1,172.8
2025-01-22,code-projects,0.124456,222.0,0.01568,7.655172413793103,0.0005406896551724137,29,124.456
