date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-01-15,ivanti,1.4535529999999999,181.0,0.16232,8.227272727272727,0.007378181818181818,22,1453.5529999999999
2025-01-15,microsoft,0.7352460000000001,1163.1,0.0968,7.315094339622641,0.0006088050314465408,159,735.2460000000001
2025-01-15,wavlink,0.27404,567.9,0.0298,9.15967741935484,0.0004806451612903226,62,274.04
2025-01-15,fortinet,0.25418,331.40000000000003,0.03162,7.051063829787235,0.0006727659574468085,47,254.18
2025-01-15,linux,0.142133,329.6,0.023710000000000002,5.992727272727273,0.0004310909090909091,55,142.133
2025-01-15,code-projects,0.124456,222.0,0.01568,7.655172413793103,0.0005406896551724137,29,124.456
2025-01-15,huawei,0.11779300000000001,197.7,0.0164,7.060714285714285,0.0005857142857142858,28,117.793
2025-01-15,ibm,0.098053,179.3,0.016309999999999998,5.783870967741936,0.0005261290322580645,31,98.053
2025-01-15,openlinksw,0.09675,225.0,0.0129,7.5,0.00043,30,96.75
2025-01-15,aviatrix,0.09620000000000001,10.0,0.00962,10.0,0.00962,1,96.2
