date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-01-14,ivanti,0.17815000000000003,16.0,0.01989,8.0,0.009945,2,178.15000000000003
2025-01-14,linux,0.142133,329.6,0.023710000000000002,5.992727272727273,0.0004310909090909091,55,142.133
2025-01-14,code-projects,0.124456,222.0,0.01568,7.655172413793103,0.0005406896551724137,29,124.456
2025-01-14,huawei,0.11779300000000001,197.7,0.0164,7.060714285714285,0.0005857142857142858,28,117.793
2025-01-14,openlinksw,0.09675,225.0,0.0129,7.5,0.00043,30,96.75
2025-01-14,aviatrix,0.09620000000000001,10.0,0.00962,10.0,0.00962,1,96.2
2025-01-14,ibm,0.094829,173.1,0.01579,5.77,0.0005263333333333333,30,94.829
2025-01-14,google,0.094428,219.6,0.01247,7.572413793103448,0.00043,29,94.428
2025-01-14,wegia,0.07482,174.0,0.01161,6.444444444444445,0.00043000000000000004,27,74.82
2025-01-14,wangl1989,0.064836,32.800000000000004,0.00736,8.200000000000001,0.00184,4,64.836
