date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-01-12,ivanti,0.17815000000000003,16.0,0.01989,8.0,0.009945,2,178.15000000000003
2025-01-12,linux,0.142133,329.6,0.023710000000000002,5.992727272727273,0.0004310909090909091,55,142.133
2025-01-12,code-projects,0.118866,209.0,0.01482,7.7407407407407405,0.0005488888888888889,27,118.866
2025-01-12,aviatrix,0.09620000000000001,10.0,0.00962,10.0,0.00962,1,96.2
2025-01-12,google,0.094428,219.6,0.01247,7.572413793103448,0.00043,29,94.428
2025-01-12,ibm,0.089696,167.2,0.01492,5.76551724137931,0.0005144827586206896,29,89.696
2025-01-12,huawei,0.085102,197.7,0.01205,7.060714285714285,0.00043035714285714286,28,85.102
2025-01-12,wangl1989,0.064836,32.800000000000004,0.00736,8.200000000000001,0.00184,4,64.836
2025-01-12,qualcomm,0.061652,140.9,0.0083,7.415789473684211,0.0004368421052631579,19,61.652
2025-01-12,fabianros,0.0462,50.400000000000006,0.0051,8.4,0.0008500000000000001,6,46.199999999999996
