date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-01-05,code-projects,0.066285,147.3,0.00855,7.752631578947369,0.00045000000000000004,19,66.285
2025-01-05,google,0.063425,147.5,0.00817,7.7631578947368425,0.00043,19,63.425
2025-01-05,ibm,0.028308,53.9,0.0046300000000000004,5.988888888888889,0.0005144444444444445,9,28.308
2025-01-05,optimizely,0.02322,54.0,0.00344,6.75,0.00043,8,23.220000000000002
2025-01-05,campcodes,0.01764,39.2,0.0018,9.8,0.00045,4,17.64
2025-01-05,dlink,0.016695,37.1,0.00315,5.3,0.00045,7,16.695
2025-01-05,phpoffice,0.016254,37.800000000000004,0.00301,5.4,0.00043,7,16.254
2025-01-05,thoughtworks,0.012676999999999999,26.9,0.00188,6.725,0.00047,4,12.677
2025-01-05,kaoshifeng,0.009405,20.9,0.00135,6.966666666666666,0.00045000000000000004,3,9.405
2025-01-05,acronis,0.009330999999999999,21.7,0.00129,7.233333333333333,0.00043,3,9.331
