date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-01-08,google,0.08728999999999999,203.0,0.01161,7.518518518518518,0.00043000000000000004,27,87.28999999999999
2025-01-08,code-projects,0.0864,192.0,0.01125,7.68,0.00045,25,86.4
2025-01-08,huawei,0.085102,197.7,0.01205,7.060714285714285,0.00043035714285714286,28,85.102
2025-01-08,ibm,0.071231,135.7,0.01225,5.654166666666666,0.0005104166666666667,24,71.23100000000001
2025-01-08,qualcomm,0.063104,140.9,0.00849,7.415789473684211,0.00044684210526315787,19,63.10399999999999
2025-01-08,linux,0.03438,80.7,0.00554,6.207692307692308,0.0004261538461538461,13,34.38
2025-01-08,mozilla,0.027807,62.9,0.00487,5.718181818181818,0.00044272727272727275,11,27.807
2025-01-08,optimizely,0.02322,54.0,0.00344,6.75,0.00043,8,23.220000000000002
2025-01-08,linuxfoundation,0.020984,48.8,0.00301,6.971428571428571,0.00043,7,20.983999999999998
2025-01-08,campcodes,0.01764,39.2,0.0018,9.8,0.00045,4,17.64
