date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-01-10,ivanti,0.17815000000000003,16.0,0.01989,8.0,0.009945,2,178.15000000000003
2025-01-10,aviatrix,0.09620000000000001,10.0,0.00962,10.0,0.00962,1,96.2
2025-01-10,google,0.094428,219.6,0.01247,7.572413793103448,0.00043,29,94.428
2025-01-10,code-projects,0.09405,209.0,0.01215,7.7407407407407405,0.00045,27,94.05
2025-01-10,huawei,0.085102,197.7,0.01205,7.060714285714285,0.00043035714285714286,28,85.102
2025-01-10,linux,0.076814,181.1,0.01272,6.036666666666666,0.000424,30,76.814
2025-01-10,ibm,0.075918,146.6,0.01311,5.638461538461538,0.0005042307692307692,26,75.918
2025-01-10,qualcomm,0.063104,140.9,0.00849,7.415789473684211,0.00044684210526315787,19,63.10399999999999
2025-01-10,iptanus,0.033039,31.400000000000002,0.00388,7.8500000000000005,0.00097,4,33.039
2025-01-10,mozilla,0.028839,62.9,0.00505,5.718181818181818,0.00045909090909090905,11,28.839
