date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-01-06,google,0.08728999999999999,203.0,0.01161,7.518518518518518,0.00043000000000000004,27,87.28999999999999
2025-01-06,code-projects,0.068445,152.1,0.009,7.6049999999999995,0.00045,20,68.44500000000001
2025-01-06,ibm,0.028308,53.9,0.0046300000000000004,5.988888888888889,0.0005144444444444445,9,28.308
2025-01-06,optimizely,0.02322,54.0,0.00344,6.75,0.00043,8,23.220000000000002
2025-01-06,linuxfoundation,0.020984,48.8,0.00301,6.971428571428571,0.00043,7,20.983999999999998
2025-01-06,campcodes,0.01764,39.2,0.0018,9.8,0.00045,4,17.64
2025-01-06,dlink,0.016695,37.1,0.00315,5.3,0.00045,7,16.695
2025-01-06,wangl1989,0.016256,32.800000000000004,0.00197,8.200000000000001,0.0004925,4,16.256
2025-01-06,phpoffice,0.016254,37.800000000000004,0.00301,5.4,0.00043,7,16.254
2025-01-06,mediatek,0.015695,36.5,0.00215,7.3,0.00043,5,15.695
