date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-01-17,ivanti,1.4662149999999998,181.0,0.16372,8.227272727272727,0.007441818181818182,22,1466.215
2025-01-17,microsoft,0.738954,1170.9,0.09706,7.318125,0.000606625,160,738.954
2025-01-17,fortinet,0.410965,364.2,0.0479,7.141176470588235,0.0009392156862745097,51,410.96500000000003
2025-01-17,wavlink,0.27404,567.9,0.0298,9.15967741935484,0.0004806451612903226,62,274.04
2025-01-17,linux,0.18520999999999999,428.2,0.03025,6.1171428571428565,0.0004321428571428571,70,185.20999999999998
2025-01-17,aviatrix,0.1728,10.0,0.01728,10.0,0.01728,1,172.8
2025-01-17,google,0.13638899999999998,313.5,0.01824,7.464285714285714,0.00043428571428571426,42,136.38899999999998
2025-01-17,code-projects,0.124456,222.0,0.01568,7.655172413793103,0.0005406896551724137,29,124.456
2025-01-17,huawei,0.11779300000000001,197.7,0.0164,7.060714285714285,0.0005857142857142858,28,117.793
2025-01-17,ibm,0.107447,199.3,0.01771,5.861764705882353,0.0005208823529411765,34,107.447
