date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-24,n-able,2.983092,24.900000000000002,0.35234,8.3,0.11744666666666666,3,2983.092
2025-08-24,totolink,2.466455,86.5,0.32923,7.863636363636363,0.029930000000000002,11,2466.455
2025-08-24,trendmicro,1.857884,19.6,0.18958,9.8,0.09479,2,1857.884
2025-08-24,fortinet,1.7018090000000001,98.4,0.17682000000000003,7.028571428571429,0.012630000000000002,14,1701.8090000000002
2025-08-24,microsoft,1.236867,863.2,0.16566999999999998,7.50608695652174,0.0014406086956521738,115,1236.867
2025-08-24,linksys,1.1427770000000002,339.1,0.12943,8.923684210526316,0.0034060526315789473,38,1142.777
2025-08-24,tenda,1.095134,288.5,0.11329,8.742424242424242,0.003433030303030303,33,1095.134
2025-08-24,nvidia,0.8027890000000001,156.2,0.08332,8.221052631578948,0.004385263157894737,19,802.7890000000001
2025-08-24,rarlab,0.5953200000000001,8.8,0.06765,8.8,0.06765,1,595.32
2025-08-24,dtsearch,0.5953200000000001,8.8,0.06765,8.8,0.06765,1,595.32
