date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-06,dell,0.21089300000000002,38.7,0.0223,7.74,0.00446,5,210.89300000000003
2025-08-06,jvckenwood,0.19325199999999998,201.2,0.02784,6.937931034482758,0.00096,29,193.25199999999998
2025-08-06,adobe,0.114698,24.0,0.01176,8.0,0.00392,3,114.698
2025-08-06,squid-cache,0.09084600000000001,9.8,0.00927,9.8,0.00927,1,90.846
2025-08-06,freefloat,0.088788,19.6,0.00906,9.8,0.00453,2,88.78800000000001
2025-08-06,commscope,0.059539,42.300000000000004,0.0065899999999999995,8.46,0.001318,5,59.539
2025-08-06,thinkphp,0.05625200000000001,19.6,0.00574,9.8,0.00287,2,56.25200000000001
2025-08-06,anisha,0.04432900000000001,162.0,0.00469,9.529411764705882,0.0002758823529411765,17,44.32900000000001
2025-08-06,trendmicro,0.041748,19.6,0.00426,9.8,0.00213,2,41.748
2025-08-06,qualcomm,0.0342,150.2,0.00447,7.51,0.0002235,20,34.2
