date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-23,n-able,2.983092,24.900000000000002,0.35234,8.3,0.11744666666666666,3,2983.092
2025-08-23,totolink,2.004404,86.5,0.26635,7.863636363636363,0.02421363636363636,11,2004.404
2025-08-23,trendmicro,1.857884,19.6,0.18958,9.8,0.09479,2,1857.884
2025-08-23,fortinet,1.7018090000000001,98.4,0.17682000000000003,7.028571428571429,0.012630000000000002,14,1701.8090000000002
2025-08-23,microsoft,1.236867,863.2,0.16566999999999998,7.50608695652174,0.0014406086956521738,115,1236.867
2025-08-23,linksys,1.104697,312.3,0.12514,8.922857142857143,0.0035754285714285714,35,1104.6970000000001
2025-08-23,tenda,1.095134,288.5,0.11329,8.742424242424242,0.003433030303030303,33,1095.134
2025-08-23,nvidia,0.8027890000000001,156.2,0.08332,8.221052631578948,0.004385263157894737,19,802.7890000000001
2025-08-23,rarlab,0.5375040000000001,8.8,0.06108,8.8,0.06108,1,537.5040000000001
2025-08-23,dtsearch,0.5375040000000001,8.8,0.06108,8.8,0.06108,1,537.5040000000001
