date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-11,nvidia,0.855298,140.6,0.08821,8.270588235294117,0.005188823529411765,17,855.298
2025-08-11,linksys,0.7075760000000001,160.4,0.08022,8.911111111111111,0.004456666666666667,18,707.5760000000001
2025-08-11,dell,0.418835,50.0,0.043789999999999996,7.142857142857143,0.0062557142857142855,7,418.83500000000004
2025-08-11,jvckenwood,0.195148,201.2,0.028059999999999998,6.937931034482758,0.0009675862068965516,29,195.148
2025-08-11,adobe,0.150102,24.0,0.01536,8.0,0.00512,3,150.102
2025-08-11,squid-cache,0.11907,9.8,0.01215,9.8,0.01215,1,119.07
2025-08-11,freefloat,0.10829,19.6,0.01105,9.8,0.005525,2,108.28999999999999
2025-08-11,xuanshao,0.10005800000000001,9.8,0.01021,9.8,0.01021,1,100.058
2025-08-11,thinkphp,0.074088,19.6,0.00756,9.8,0.00378,2,74.08800000000001
2025-08-11,anisha,0.061071,171.8,0.00645,9.544444444444444,0.00035833333333333333,18,61.071
