date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-10,nvidia,0.855298,140.6,0.08821,8.270588235294117,0.005188823529411765,17,855.298
2025-08-10,dell,0.418835,50.0,0.043789999999999996,7.142857142857143,0.0062557142857142855,7,418.83500000000004
2025-08-10,jvckenwood,0.195148,201.2,0.028059999999999998,6.937931034482758,0.0009675862068965516,29,195.148
2025-08-10,squid-cache,0.11907,9.8,0.01215,9.8,0.01215,1,119.07
2025-08-10,adobe,0.11475199999999999,24.0,0.01177,8.0,0.003923333333333333,3,114.752
2025-08-10,xuanshao,0.10005800000000001,9.8,0.01021,9.8,0.01021,1,100.058
2025-08-10,freefloat,0.088788,19.6,0.00906,9.8,0.00453,2,88.78800000000001
2025-08-10,anisha,0.058131,162.0,0.00615,9.529411764705882,0.00036176470588235294,17,58.131
2025-08-10,thinkphp,0.05625200000000001,19.6,0.00574,9.8,0.00287,2,56.25200000000001
2025-08-10,apache,0.05202,40.7,0.00666,8.14,0.001332,5,52.019999999999996
