date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-07,nvidia,0.855298,140.6,0.08821,8.270588235294117,0.005188823529411765,17,855.298
2025-08-07,dell,0.26087000000000005,50.0,0.02757,7.142857142857143,0.003938571428571428,7,260.87000000000006
2025-08-07,jvckenwood,0.19325199999999998,201.2,0.02784,6.937931034482758,0.00096,29,193.25199999999998
2025-08-07,squid-cache,0.11907,9.8,0.01215,9.8,0.01215,1,119.07
2025-08-07,adobe,0.11475199999999999,24.0,0.01177,8.0,0.003923333333333333,3,114.752
2025-08-07,freefloat,0.088788,19.6,0.00906,9.8,0.00453,2,88.78800000000001
2025-08-07,commscope,0.059539,42.300000000000004,0.0065899999999999995,8.46,0.001318,5,59.539
2025-08-07,thinkphp,0.05625200000000001,19.6,0.00574,9.8,0.00287,2,56.25200000000001
2025-08-07,anisha,0.050095,162.0,0.00533,9.529411764705882,0.0003135294117647059,17,50.095
2025-08-07,trendmicro,0.041748,19.6,0.00426,9.8,0.00213,2,41.748
