date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-17,n-able,2.6364020000000004,16.6,0.31169,8.3,0.155845,2,2636.4020000000005
2025-08-17,microsoft,1.07471,823.0,0.14258,7.4818181818181815,0.0012961818181818183,110,1074.71
2025-08-17,linksys,0.9487200000000001,160.4,0.1076,8.911111111111111,0.005977777777777778,18,948.7200000000001
2025-08-17,nvidia,0.8023210000000001,156.2,0.08326,8.221052631578948,0.004382105263157895,19,802.321
2025-08-17,dtsearch,0.494912,8.8,0.05624,8.8,0.05624,1,494.91200000000003
2025-08-17,rarlab,0.494912,8.8,0.05624,8.8,0.05624,1,494.91200000000003
2025-08-17,totolink,0.388178,29.400000000000002,0.03961,9.8,0.013203333333333333,3,388.178
2025-08-17,tenda,0.357962,114.60000000000001,0.03709,8.815384615384616,0.002853076923076923,13,357.962
2025-08-17,fortinet,0.257502,98.4,0.028720000000000002,7.028571428571429,0.0020514285714285717,14,257.502
2025-08-17,jvckenwood,0.24904400000000002,201.2,0.03583,6.937931034482758,0.0012355172413793104,29,249.044
