date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-28,n-able,2.9835070000000004,24.900000000000002,0.35239,8.3,0.11746333333333332,3,2983.5070000000005
2025-08-28,totolink,2.474001,96.30000000000001,0.33,8.025,0.0275,12,2474.0009999999997
2025-08-28,fortinet,1.941811,98.4,0.20131000000000002,7.028571428571429,0.014379285714285716,14,1941.811
2025-08-28,trendmicro,1.857884,19.6,0.18958,9.8,0.09479,2,1857.884
2025-08-28,microsoft,1.256125,871.0,0.16812,7.508620689655173,0.001449310344827586,116,1256.125
2025-08-28,linksys,1.2170980000000002,384.1,0.13777,8.932558139534883,0.003203953488372093,43,1217.0980000000002
2025-08-28,tenda,1.13483,314.0,0.11756,8.722222222222221,0.0032655555555555554,36,1134.83
2025-08-28,nvidia,0.808405,187.4,0.08404,8.147826086956522,0.003653913043478261,23,808.4050000000001
2025-08-28,citrix,0.7554820000000001,19.6,0.07709,9.8,0.038545,2,755.4820000000001
2025-08-28,rarlab,0.576752,8.8,0.06554,8.8,0.06554,1,576.7520000000001
