date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-18,n-able,2.6364020000000004,16.6,0.31169,8.3,0.155845,2,2636.4020000000005
2025-08-18,microsoft,1.1209390000000001,823.0,0.14914,7.4818181818181815,0.0013558181818181818,110,1120.939
2025-08-18,linksys,0.9487200000000001,160.4,0.1076,8.911111111111111,0.005977777777777778,18,948.7200000000001
2025-08-18,nvidia,0.8023210000000001,156.2,0.08326,8.221052631578948,0.004382105263157895,19,802.321
2025-08-18,dtsearch,0.494912,8.8,0.05624,8.8,0.05624,1,494.91200000000003
2025-08-18,rarlab,0.494912,8.8,0.05624,8.8,0.05624,1,494.91200000000003
2025-08-18,totolink,0.388178,29.400000000000002,0.03961,9.8,0.013203333333333333,3,388.178
2025-08-18,fortinet,0.35283900000000007,98.4,0.03917,7.028571428571429,0.002797857142857143,14,352.83900000000006
2025-08-18,tenda,0.30024,114.60000000000001,0.031200000000000002,8.815384615384616,0.0024000000000000002,13,300.24
2025-08-18,adobe,0.250472,480.7,0.03324,6.8671428571428565,0.00047485714285714286,70,250.47199999999998
