date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-05-20,netalertx,9.828226,18.6,1.06646,9.3,0.53323,2,9828.226
2025-05-20,srimax,5.7422189999999995,14.9,0.65262,7.45,0.32631,2,5742.218999999999
2025-05-20,totolink,5.422387,523.4,0.79721,7.811940298507462,0.01189865671641791,67,5422.387
2025-05-20,ivanti,4.65738,33.900000000000006,0.6034200000000001,8.475000000000001,0.15085500000000002,4,4657.38
2025-05-20,microsoft,3.075627,591.9,0.40421,7.492405063291139,0.005116582278481013,79,3075.627
2025-05-20,sysaid,2.421437,28.900000000000002,0.24999000000000002,9.633333333333335,0.08333,3,2421.437
2025-05-20,sap,1.338337,9.1,0.14707,9.1,0.14707,1,1338.3370000000002
2025-05-20,netgear,1.2361720000000003,137.20000000000002,0.12614,9.8,0.00901,14,1236.1720000000003
2025-05-20,tenda,1.185352,272.0,0.17171999999999998,8.0,0.0050505882352941175,34,1185.3519999999999
2025-05-20,scripteo,1.115025,7.5,0.14867,7.5,0.14867,1,1115.0249999999999
