date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-05-19,netalertx,9.828226,18.6,1.06646,9.3,0.53323,2,9828.226
2025-05-19,totolink,5.3864209999999995,523.4,0.79354,7.811940298507462,0.011843880597014926,67,5386.420999999999
2025-05-19,microsoft,3.049101,591.9,0.40041,7.492405063291139,0.0050684810126582274,79,3049.1009999999997
2025-05-19,sysaid,2.421437,28.900000000000002,0.24999000000000002,9.633333333333335,0.08333,3,2421.437
2025-05-19,sap,1.338337,9.1,0.14707,9.1,0.14707,1,1338.3370000000002
2025-05-19,netgear,1.2265680000000003,137.20000000000002,0.12516,9.8,0.00894,14,1226.5680000000002
2025-05-19,tenda,1.185352,272.0,0.17171999999999998,8.0,0.0050505882352941175,34,1185.3519999999999
2025-05-19,scripteo,1.115025,7.5,0.14867,7.5,0.14867,1,1115.0249999999999
2025-05-19,fortinet,0.8699270000000001,15.100000000000001,0.08914000000000001,7.550000000000001,0.044570000000000005,2,869.9270000000001
2025-05-19,adobe,0.5878059999999999,305.9,0.06745999999999999,7.647499999999999,0.0016864999999999998,40,587.8059999999999
