date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-05-24,totolink,16.886233999999998,529.9,2.57115,7.792647058823529,0.0378110294117647,68,16886.233999999997
2025-05-24,netalertx,9.868146,18.6,1.07832,9.3,0.53916,2,9868.145999999999
2025-05-24,ivanti,8.260997,33.900000000000006,1.04909,8.475000000000001,0.2622725,4,8260.997
2025-05-24,invisioncommunity,7.8199,10.0,0.78199,10.0,0.78199,1,7819.9
2025-05-24,samsung,6.129742,174.2,0.62746,6.451851851851852,0.02323925925925926,27,6129.742
2025-05-24,srimax,5.501803000000001,14.9,0.6253000000000001,7.45,0.31265000000000004,2,5501.803000000001
2025-05-24,microsoft,3.036776,600.7,0.39896,7.508750000000001,0.004987,80,3036.7760000000003
2025-05-24,sysaid,2.421437,28.900000000000002,0.24999000000000002,9.633333333333335,0.08333,3,2421.437
2025-05-24,sap,1.338337,9.1,0.14707,9.1,0.14707,1,1338.3370000000002
2025-05-24,netgear,1.2676920000000003,157.8,0.12995,9.282352941176471,0.007644117647058824,17,1267.6920000000002
