date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-05-03,totolink,2.725923,125.2,0.42533,6.589473684210526,0.02238578947368421,19,2725.923
2025-05-03,tenda,0.725021,125.9,0.11146,7.405882352941177,0.006556470588235295,17,725.0210000000001
2025-05-03,linux,0.068942,348.4,0.011810000000000001,5.806666666666667,0.00019683333333333334,60,68.94200000000001
2025-05-03,dlink,0.067032,6.3,0.01064,6.3,0.01064,1,67.032
2025-05-03,netgear,0.052332000000000004,58.800000000000004,0.005339999999999999,9.8,0.0008899999999999998,6,52.332
2025-05-03,phpgurukul,0.03906,143.0,0.0040999999999999995,9.533333333333333,0.0002733333333333333,15,39.059999999999995
2025-05-03,pcman,0.038220000000000004,98.0,0.0039,9.8,0.00039,10,38.220000000000006
2025-05-03,g5plus,0.023916000000000003,19.5,0.00297,6.5,0.00099,3,23.916000000000004
2025-05-03,spicethemes,0.022616000000000004,17.6,0.0025700000000000002,8.8,0.0012850000000000001,2,22.616000000000003
2025-05-03,honeywell,0.020295000000000004,9.9,0.00205,9.9,0.00205,1,20.295000000000005
