date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-05-17,netalertx,9.468295999999999,18.6,1.02402,9.3,0.51201,2,9468.295999999998
2025-05-17,totolink,4.4926759999999994,421.90000000000003,0.6888099999999999,7.670909090909092,0.012523818181818181,55,4492.6759999999995
2025-05-17,microsoft,3.550551,591.9,0.4647,7.492405063291139,0.005882278481012658,79,3550.551
2025-05-17,sysaid,2.421437,28.900000000000002,0.24999000000000002,9.633333333333335,0.08333,3,2421.437
2025-05-17,netgear,1.2265680000000003,137.20000000000002,0.12516,9.8,0.00894,14,1226.5680000000002
2025-05-17,tenda,1.1706789999999998,247.20000000000002,0.1699,7.974193548387097,0.005480645161290322,31,1170.6789999999999
2025-05-17,scripteo,1.115025,7.5,0.14867,7.5,0.14867,1,1115.0249999999999
2025-05-17,sap,1.064518,9.1,0.11698,9.1,0.11698,1,1064.518
2025-05-17,fortinet,0.679682,15.100000000000001,0.06964,7.550000000000001,0.03482,2,679.682
2025-05-17,adobe,0.486132,305.9,0.05593,7.647499999999999,0.00139825,40,486.132
