date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-05-09,totolink,4.087628,272.8,0.63622,7.372972972972973,0.017195135135135136,37,4087.6279999999997
2025-05-09,linksys,1.288798,49.0,0.13151,9.8,0.026302,5,1288.798
2025-05-09,netgear,1.229214,137.20000000000002,0.12542999999999999,9.8,0.008959285714285713,14,1229.214
2025-05-09,scripteo,1.130625,7.5,0.15075,7.5,0.15075,1,1130.625
2025-05-09,tenda,1.1208699999999998,197.70000000000002,0.16423,7.908,0.0065692,25,1120.87
2025-05-09,dlink,0.5547430000000001,251.3,0.060660000000000006,9.665384615384616,0.0023330769230769234,26,554.743
2025-05-09,rvc-project,0.37014600000000003,107.80000000000001,0.03777,9.8,0.0034336363636363635,11,370.146
2025-05-09,cisco,0.12366200000000001,217.29999999999998,0.01664,6.7906249999999995,0.00052,32,123.662
2025-05-09,pcman,0.10554600000000001,225.4,0.01077,9.8,0.0004682608695652174,23,105.54600000000002
2025-05-09,phpgurukul,0.09247000000000001,309.6,0.00955,9.675,0.0002984375,32,92.47000000000001
