date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-05-08,totolink,4.053692,149.8,0.6317999999999999,6.51304347826087,0.0274695652173913,23,4053.692
2025-05-08,netgear,1.229214,137.20000000000002,0.12542999999999999,9.8,0.008959285714285713,14,1229.214
2025-05-08,scripteo,1.130625,7.5,0.15075,7.5,0.15075,1,1130.625
2025-05-08,tenda,1.1208699999999998,197.70000000000002,0.16423,7.908,0.0065692,25,1120.87
2025-05-08,linksys,1.090054,49.0,0.11123,9.8,0.022246,5,1090.054
2025-05-08,rvc-project,0.37014600000000003,107.80000000000001,0.03777,9.8,0.0034336363636363635,11,370.146
2025-05-08,dlink,0.252805,143.5,0.02985,9.566666666666666,0.00199,15,252.805
2025-05-08,cisco,0.12366200000000001,217.29999999999998,0.01664,6.7906249999999995,0.00052,32,123.662
2025-05-08,pcman,0.099666,225.4,0.01017,9.8,0.00044217391304347825,23,99.66600000000001
2025-05-08,phpgurukul,0.09002,309.6,0.0093,9.675,0.000290625,32,90.02
