date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-05-18,netalertx,9.468295999999999,18.6,1.02402,9.3,0.51201,2,9468.295999999998
2025-05-18,totolink,5.5191799999999995,523.4,0.80708,7.811940298507462,0.012045970149253732,67,5519.179999999999
2025-05-18,microsoft,3.550551,591.9,0.4647,7.492405063291139,0.005882278481012658,79,3550.551
2025-05-18,sysaid,2.421437,28.900000000000002,0.24999000000000002,9.633333333333335,0.08333,3,2421.437
2025-05-18,netgear,1.2265680000000003,137.20000000000002,0.12516,9.8,0.00894,14,1226.5680000000002
2025-05-18,tenda,1.177072,254.0,0.17079999999999998,7.9375,0.005337499999999999,32,1177.072
2025-05-18,scripteo,1.115025,7.5,0.14867,7.5,0.14867,1,1115.0249999999999
2025-05-18,sap,1.064518,9.1,0.11698,9.1,0.11698,1,1064.518
2025-05-18,fortinet,0.679682,15.100000000000001,0.06964,7.550000000000001,0.03482,2,679.682
2025-05-18,adobe,0.486132,305.9,0.05593,7.647499999999999,0.00139825,40,486.132
