date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-05-30,totolink,16.889953,529.9,2.5718199999999998,7.792647058823529,0.037820882352941176,68,16889.952999999998
2025-05-30,netalertx,9.874445999999999,28.6,1.0789499999999999,9.533333333333333,0.35964999999999997,3,9874.445999999998
2025-05-30,ivanti,8.260997,33.900000000000006,1.04909,8.475000000000001,0.2622725,4,8260.997
2025-05-30,invisioncommunity,7.5593,10.0,0.75593,10.0,0.75593,1,7559.3
2025-05-30,samsung,6.052264,194.7,0.61985,6.489999999999999,0.02066166666666667,30,6052.264
2025-05-30,srimax,5.501803000000001,14.9,0.6253000000000001,7.45,0.31265000000000004,2,5501.803000000001
2025-05-30,tenda,3.1825909999999995,290.8,0.47922,8.077777777777778,0.013311666666666666,36,3182.5909999999994
2025-05-30,microsoft,3.067295,600.7,0.40305,7.508750000000001,0.005038125,80,3067.295
2025-05-30,sysaid,2.7707110000000004,28.900000000000002,0.28607,9.633333333333335,0.09535666666666666,3,2770.7110000000002
2025-05-30,sap,1.338337,9.1,0.14707,9.1,0.14707,1,1338.3370000000002
