date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-05-10,totolink,4.095174,282.6,0.63699,7.436842105263159,0.016762894736842105,38,4095.174
2025-05-10,linksys,1.3550460000000002,49.0,0.13827,9.8,0.027654,5,1355.0460000000003
2025-05-10,netgear,1.2954620000000001,137.20000000000002,0.13219,9.8,0.009442142857142857,14,1295.4620000000002
2025-05-10,scripteo,1.130625,7.5,0.15075,7.5,0.15075,1,1130.625
2025-05-10,tenda,1.125084,207.5,0.16466,7.980769230769231,0.006333076923076923,26,1125.084
2025-05-10,dlink,0.529459,251.3,0.05808,9.665384615384616,0.002233846153846154,26,529.4590000000001
2025-05-10,rvc-project,0.37014600000000003,107.80000000000001,0.03777,9.8,0.0034336363636363635,11,370.146
2025-05-10,cisco,0.12366200000000001,217.29999999999998,0.01664,6.7906249999999995,0.00052,32,123.662
2025-05-10,pcman,0.11025000000000001,225.4,0.011250000000000001,9.8,0.0004891304347826087,23,110.25000000000001
2025-05-10,phpgurukul,0.096096,319.40000000000003,0.00992,9.67878787878788,0.0003006060606060606,33,96.096
